,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
3109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.984,69,54876,220000,jul-23-2021_0830,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
3110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.98,146,76285,270000,jul-23-2021_0830,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
3111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.244,97,94632,265000,jul-23-2021_0830,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
3112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.164,53,146874,400000,jul-23-2021_0830,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
3113,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,76.888,76.888,60,127230,845000,jul-23-2021_0831,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
3114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.594,17.99,221.13,69.764,64,115171,999999,jul-23-2021_0831,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
3115,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,30.0,398.536,398.536,106,24876,540000,jul-23-2021_0832,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
3116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.01,0.012,0.016,134.284,56,502256,999999,jul-23-2021_0833,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
3117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,1.0,30.0,172.94,172.94,70,13022,180000,jul-23-2021_0833,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
3118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,95.944,95.944,69,72016,925000,jul-23-2021_0833,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
3119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.0,0.0,0.0,0.0,1.0,30.0,106.968,106.968,64,10677,200000,jul-23-2021_0833,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
3120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.508,28.572,668.441,790.284,96,9441,999999,jul-23-2021_0834,"('NO_MED', 'FAIR_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
3121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.0,0.0,0.0,0.49,29.16,889.682,907.448,110,148134,999999,jul-23-2021_0834,"('NO_MED', 'FAIR_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
3122,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.556,29.554,665.723,725.596,81,19650,999999,jul-23-2021_0834,"('NO_MED', 'FAIR_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
3123,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,29.332,805.558,945.504,114,10248,999999,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
3124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.498,798.406,898.012,95,9723,999999,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
3125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.668,111,28650,125000,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
3126,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.956,87,18092,85000,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
3127,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.86,101,24227,95000,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
3128,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.692,78,30547,150000,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
3129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.728,85,25123,150000,jul-23-2021_0835,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
3130,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.536,138,37767,155000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
3131,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.992,111,45569,145000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
3132,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.12,104,47871,195000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
3133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.272,91,53141,205000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
3134,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.608,83,52518,230000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
3135,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.148,141,88596,485000,jul-23-2021_0836,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
3136,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.0,0.008,0.008,0.008,140.092,59,517905,999999,jul-23-2021_0837,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
3137,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.848,75,101521,285000,jul-23-2021_0838,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
3138,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.764,22.98,210.908,70.68,59,165024,999999,jul-23-2021_0838,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
3139,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.364,136,114015,640000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
3140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,30.0,328.428,328.428,94,20120,390000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
3141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.0,30.0,332.076,332.076,95,30184,370000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
3142,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0,0.0,0.0,0.0,1.0,30.0,243.516,243.516,87,19725,220000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
3143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,1.0,30.0,296.628,296.628,112,31145,390000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
3144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,208.972,208.972,97,17337,390000,jul-23-2021_0839,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
3145,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.574,28.768,545.99,610.928,94,8178,999999,jul-23-2021_0840,"('NO_MED', 'FAIR_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
3146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.512,29.344,800.446,850.62,100,78986,999999,jul-23-2021_0840,"('NO_MED', 'FAIR_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
3147,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.0,0.0,0.0,0.0,0.504,29.5,858.17,883.456,99,70378,999999,jul-23-2021_0840,"('NO_MED', 'FAIR_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
3148,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0,0.0,0.508,29.508,776.738,871.912,111,10781,999999,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
3149,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,29.406,930.697,1062.28,106,10912,999999,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
3150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.024,79,17184,80000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
3151,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.844,117,38825,150000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
3152,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.048,83,20810,75000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
3153,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.484,72,20551,100000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
3154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.776,73,19064,125000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
3155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.3,131,45163,150000,jul-23-2021_0841,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
3156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.092,122,46778,150000,jul-23-2021_0842,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
3157,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.972,119,61167,180000,jul-23-2021_0842,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
3158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.056,68,65497,210000,jul-23-2021_0842,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
3159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.872,52,140060,510000,jul-23-2021_0842,"('NO_MED', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
3160,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.724,141,114081,410000,jul-23-2021_0842,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
3161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.004,0.004,0.004,83.228,54,473469,999999,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
3162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.196,59,157984,505000,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
3163,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,86.98,86.98,69,74153,620000,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
3164,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,90.496,90.496,59,7923,185000,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
3165,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,30.0,261.344,261.344,108,14284,185000,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
3166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,1.0,30.0,340.012,340.012,128,19128,195000,jul-23-2021_0844,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
3167,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.0,0.0,0.0,0.0,1.0,30.0,327.888,327.888,89,39624,310000,jul-23-2021_0845,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
3168,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,1.0,30.0,151.792,151.792,67,13742,185000,jul-23-2021_0845,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
3169,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,238.904,238.904,107,16258,405000,jul-23-2021_0845,"('NO_MED', 'FAIR_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
3170,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.51,28.016,625.98,741.376,96,57825,999999,jul-23-2021_0845,"('NO_MED', 'FAIR_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
